date,value,yoy_chg,mom_chg_raw,mom_chg_ann,data_element_text,industry_text,val_type_text
2023-01-01,3067000,0.026782725142283192,-28000,-0.10332002401030815,All Employees,Information,ts_line
2023-01-01,9145000,0.02350307778399552,0,0,All Employees,Financial activities,ts_line
2023-01-01,22490000,0.01967718534639107,123000,0.06802301690729062,All Employees,Government,ts_line
2023-01-01,28771000,0.01725418095675857,65000,0.02751298303902816,All Employees,"Trade, transportation, and utilities",ts_line
2022-12-01,630000,0.0862068965517242,5000,0.10033869371614634,All Employees,Mining and logging,ts_line
2022-12-01,16255000,0.06562213189982957,50000,0.037660443961171186,All Employees,Leisure and hospitality,ts_line
2022-12-01,3095000,0.04278975741239899,-13000,-0.04905430053957882,All Employees,Information,ts_line
2022-12-01,7884000,0.03818804319199365,24000,0.03726287646145021,All Employees,Construction,ts_line
2022-12-01,24773000,0.0370478901540523,47000,0.023049984016296765,All Employees,Private education and health services,ts_line
2022-12-01,154291000,0.03023443707724871,136000,0.010638268111292426,All Employees,Total nonfarm,ts_line
2022-12-01,22733000,0.029108193752829248,7000,0.0037024751464080907,All Employees,Professional and business services,ts_line
2022-12-01,12934000,0.028548707753479174,-1000,-9.273211348602706e-4,All Employees,Manufacturing,ts_line
2022-12-01,5769000,0.027243589743589647,11000,0.023167038894681413,All Employees,Other services,ts_line
2022-12-01,9145000,0.023159543522040638,11000,0.014547606201282592,All Employees,Financial activities,ts_line
2022-12-01,28706000,0.018232122587968247,-8000,-0.003338198460340225,All Employees,"Trade, transportation, and utilities",ts_line
2022-12-01,22367000,0.013549030270074258,3000,0.00161091810158287,All Employees,Government,ts_line
